,DEPARTURES_PERFORMED,PASSENGERS,DISTANCE,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,AIRCRAFT_TYPE,MONTH
746,1,47,1019,AC,Air Canada,AC,Air Canada,16042,YEG,11292,DEN,698,3
747,1,45,1284,AC,Air Canada,AC,Air Canada,16232,YWG,11618,EWR,698,3
755,1,51,540,AC,Air Canada,AC,Air Canada,14492,RDU,16271,YYZ,698,3
756,1,45,331,AC,Air Canada,AC,Air Canada,16217,YUL,11618,EWR,698,3
758,1,45,394,AC,Air Canada,AC,Air Canada,16217,YUL,14100,PHL,698,3
765,1,45,857,AC,Air Canada,AC,Air Canada,11123,CPS,16232,YWG,698,3
767,1,47,1787,AC,Air Canada,AC,Air Canada,11123,CPS,16229,YVR,698,3
768,1,45,1051,AC,Air Canada,AC,Air Canada,13487,MSP,16257,YYC,698,3
769,1,43,857,AC,Air Canada,AC,Air Canada,16149,YOW,10693,BNA,698,3
770,1,37,337,AC,Air Canada,AC,Air Canada,16149,YOW,11764,FRG,698,3
774,1,139,1337,CM,Compania Panamena (Copa),CM,Compania Panamena (Copa),13204,MCO,14286,PTY,839,3
776,1,137,1337,CM,Compania Panamena (Copa),CM,Compania Panamena (Copa),14286,PTY,13204,MCO,839,3
799,1,3,442,HAQ,Hamilton Jetport Limited,HAQ,Hamilton Jetport Limited,10540,BED,16078,YHM,651,3
801,1,5,442,HAQ,Hamilton Jetport Limited,HAQ,Hamilton Jetport Limited,16078,YHM,10540,BED,651,3
802,1,7,3858,KFQ,Skyfirst Limited,KFQ,Skyfirst Limited,12900,LBG,12264,IAD,658,3
804,1,3,3635,KFQ,Skyfirst Limited,KFQ,Skyfirst Limited,15167,TEB,12900,LBG,725,3
805,1,5,4657,KFQ,Skyfirst Limited,KFQ,Skyfirst Limited,12900,LBG,14577,ROG,725,3
809,1,165,1943,RV,Air Canada rouge LP,RV,Air Canada rouge LP,16271,YYZ,12889,LAS,694,3
812,1,135,1943,RV,Air Canada rouge LP,RV,Air Canada rouge LP,12889,LAS,16271,YYZ,698,3
818,1,1,5441,SVW,"Global Jet Luxembourg, Sa",SVW,"Global Jet Luxembourg, Sa",12900,LBG,12889,LAS,775,3
822,1,3,3249,SVW,"Global Jet Luxembourg, Sa",SVW,"Global Jet Luxembourg, Sa",13156,MAD,10581,BGR,682,3
823,1,3,2592,SVW,"Global Jet Luxembourg, Sa",SVW,"Global Jet Luxembourg, Sa",16178,YQX,10423,AUS,682,3
825,1,3,4110,SVW,"Global Jet Luxembourg, Sa",SVW,"Global Jet Luxembourg, Sa",12789,KRK,10721,BOS,725,3
827,1,153,3589,UX,Air Europa,UX,Air Europa,13156,MAD,12478,JFK,887,3
828,1,113,3589,UX,Air Europa,UX,Air Europa,12478,JFK,13156,MAD,889,3
830,1,3,3899,WGT,Volkswagen AirSevice GmbH dba Volkswagon,WGT,Volkswagen AirSevice GmbH dba Volkswagon,12264,IAD,13952,OSL,775,3
832,1,5,3773,WGT,Volkswagen AirSevice GmbH dba Volkswagon,WGT,Volkswagen AirSevice GmbH dba Volkswagon,10818,BWE,10257,ALB,775,3
834,1,1,3668,WGT,Volkswagen AirSevice GmbH dba Volkswagon,WGT,Volkswagen AirSevice GmbH dba Volkswagon,11628,FAB,12264,IAD,775,3
835,1,5,3430,WGT,Volkswagen AirSevice GmbH dba Volkswagon,WGT,Volkswagen AirSevice GmbH dba Volkswagon,12197,HPN,13672,NHT,775,3
836,1,1,5744,WGT,Volkswagen AirSevice GmbH dba Volkswagon,WGT,Volkswagen AirSevice GmbH dba Volkswagon,12892,LAX,10818,BWE,725,3
837,1,3,5300,WGT,Volkswagen AirSevice GmbH dba Volkswagon,WGT,Volkswagen AirSevice GmbH dba Volkswagon,10423,AUS,10818,BWE,725,3
838,1,9,2488,WGT,Volkswagen AirSevice GmbH dba Volkswagon,WGT,Volkswagen AirSevice GmbH dba Volkswagon,15167,TEB,10711,BOG,725,3
839,1,1,5744,WGT,Volkswagen AirSevice GmbH dba Volkswagon,WGT,Volkswagen AirSevice GmbH dba Volkswagon,10818,BWE,12892,LAX,725,3
840,1,3,4343,WGT,Volkswagen AirSevice GmbH dba Volkswagon,WGT,Volkswagen AirSevice GmbH dba Volkswagon,10818,BWE,11376,DPA,725,3
841,1,3,5841,0J,JetClub AG,0J,JetClub AG,16321,ZRH,14771,SFO,667,3
845,1,11,4107,AOQ,Avon Jet AG,AOQ,Avon Jet AG,15618,VNY,14228,PPT,667,4
850,1,159,1730,BX,Air Busan,BX,Air Busan,14955,SPN,14299,PUS,694,4
853,1,97,1792,BX,Air Busan,BX,Air Busan,14299,PUS,12016,GUM,721,4
854,1,3,4953,LDQ,Sparfell Luftfahrt GmbH,LDQ,Sparfell Luftfahrt GmbH,14683,SAT,12991,LIS,688,4
856,1,1,4313,LDQ,Sparfell Luftfahrt GmbH,LDQ,Sparfell Luftfahrt GmbH,12651,KEF,12892,LAX,688,4
858,1,5,4047,LDQ,Sparfell Luftfahrt GmbH,LDQ,Sparfell Luftfahrt GmbH,15595,VIE,10785,BTV,750,4
860,1,5,3540,LDQ,Sparfell Luftfahrt GmbH,LDQ,Sparfell Luftfahrt GmbH,14100,PHL,13094,LTN,750,4
873,1,1,3484,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,16085,YHZ,10299,ANC,819,3
877,1,147,1280,UA,United Air Lines Inc.,UA,United Air Lines Inc.,16271,YYZ,12266,IAH,838,4
880,1,67,1199,UA,United Air Lines Inc.,UA,United Air Lines Inc.,11298,DFW,16271,YYZ,614,4
881,1,47,1544,UA,United Air Lines Inc.,UA,United Air Lines Inc.,13180,MBJ,11618,EWR,614,4
883,1,159,1261,UA,United Air Lines Inc.,UA,United Air Lines Inc.,14677,SAL,14683,SAT,614,4
884,1,163,1544,UA,United Air Lines Inc.,UA,United Air Lines Inc.,11618,EWR,13180,MBJ,614,4
885,1,153,1557,UA,United Air Lines Inc.,UA,United Air Lines Inc.,11618,EWR,14739,SDQ,614,4
887,1,155,2200,UA,United Air Lines Inc.,UA,United Air Lines Inc.,11618,EWR,14286,PTY,614,4
888,1,93,1999,UA,United Air Lines Inc.,UA,United Air Lines Inc.,11618,EWR,10717,BON,614,4
889,1,111,1557,UA,United Air Lines Inc.,UA,United Air Lines Inc.,14739,SDQ,11618,EWR,614,4
890,1,149,1664,UA,United Air Lines Inc.,UA,United Air Lines Inc.,12010,GUA,15016,STL,614,4
891,1,159,1147,UA,United Air Lines Inc.,UA,United Air Lines Inc.,12010,GUA,14683,SAT,614,4
898,1,157,1639,UA,United Air Lines Inc.,UA,United Air Lines Inc.,14838,SJO,10423,AUS,614,4
900,1,155,1118,UA,United Air Lines Inc.,UA,United Air Lines Inc.,14832,SJD,11109,COS,614,4
901,1,117,1323,UA,United Air Lines Inc.,UA,United Air Lines Inc.,11244,CZM,12339,IND,614,4
902,1,103,1095,UA,United Air Lines Inc.,UA,United Air Lines Inc.,13605,NAS,11618,EWR,614,4
904,1,101,1188,UA,United Air Lines Inc.,UA,United Air Lines Inc.,14637,RTB,10423,AUS,614,4
907,1,91,1351,UA,United Air Lines Inc.,UA,United Air Lines Inc.,12266,IAH,13180,MBJ,612,4
908,1,87,2562,UA,United Air Lines Inc.,UA,United Air Lines Inc.,12266,IAH,14210,POS,612,4
910,1,121,2100,UA,United Air Lines Inc.,UA,United Air Lines Inc.,11618,EWR,10638,BJX,612,4
911,1,111,2248,UA,United Air Lines Inc.,UA,United Air Lines Inc.,11618,EWR,10148,ACA,612,4
913,1,43,1957,UA,United Air Lines Inc.,UA,United Air Lines Inc.,11618,EWR,10411,AUA,612,4
916,1,87,1925,UA,United Air Lines Inc.,UA,United Air Lines Inc.,14681,SAP,11618,EWR,612,4
919,1,111,2038,UA,United Air Lines Inc.,UA,United Air Lines Inc.,15084,SXM,12339,IND,612,4
921,1,85,1999,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10717,BON,11618,EWR,612,4
922,1,117,2489,UA,United Air Lines Inc.,UA,United Air Lines Inc.,15513,UVF,15016,STL,612,4
925,1,113,1252,UA,United Air Lines Inc.,UA,United Air Lines Inc.,15923,XPL,14683,SAT,612,4
927,1,93,891,UA,United Air Lines Inc.,UA,United Air Lines Inc.,14312,PVR,12266,IAH,888,4
928,1,123,891,UA,United Air Lines Inc.,UA,United Air Lines Inc.,12266,IAH,14312,PVR,888,4
929,1,161,2082,UA,United Air Lines Inc.,UA,United Air Lines Inc.,14677,SAL,11618,EWR,888,4
930,1,151,2354,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10411,AUA,13342,MKE,888,4
931,1,175,2177,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10846,BZE,12892,LAX,888,4
934,1,169,1183,UA,United Air Lines Inc.,UA,United Air Lines Inc.,11032,CUN,13851,OKC,888,4
936,1,79,1712,UA,United Air Lines Inc.,UA,United Air Lines Inc.,14153,PLS,14512,RFD,888,4
940,1,143,743,UA,United Air Lines Inc.,UA,United Air Lines Inc.,14312,PVR,14683,SAT,694,4
943,1,115,1429,UA,United Air Lines Inc.,UA,United Air Lines Inc.,13252,MEX,15016,STL,694,4
946,1,45,1196,UA,United Air Lines Inc.,UA,United Air Lines Inc.,13605,NAS,10529,BDL,694,4
949,1,177,1669,UA,United Air Lines Inc.,UA,United Air Lines Inc.,11032,CUN,11292,DEN,839,4
952,1,179,5222,UA,United Air Lines Inc.,UA,United Air Lines Inc.,13930,ORD,11988,GRU,887,4
953,1,225,5222,UA,United Air Lines Inc.,UA,United Air Lines Inc.,11988,GRU,13930,ORD,887,4
954,1,189,4416,UA,United Air Lines Inc.,UA,United Air Lines Inc.,11618,EWR,13604,NAP,626,4
955,1,137,4007,UA,United Air Lines Inc.,UA,United Air Lines Inc.,11618,EWR,13625,NCE,626,4
956,1,109,4530,UA,United Air Lines Inc.,UA,United Air Lines Inc.,13518,MUC,13930,ORD,626,4
960,1,167,4093,UA,United Air Lines Inc.,UA,United Air Lines Inc.,11651,FCO,10721,BOS,627,4
963,1,9,4010,UA,United Air Lines Inc.,UA,United Air Lines Inc.,13560,MXP,11618,EWR,624,4
964,1,163,3268,UA,United Air Lines Inc.,UA,United Air Lines Inc.,11488,EDI,11618,EWR,624,4
965,1,111,3465,UA,United Air Lines Inc.,UA,United Air Lines Inc.,12972,LHR,11618,EWR,624,4
966,1,235,1083,UA,United Air Lines Inc.,UA,United Air Lines Inc.,16267,YYR,11618,EWR,624,4
967,1,193,4160,UA,United Air Lines Inc.,UA,United Air Lines Inc.,13930,ORD,10752,BRU,889,4
969,1,189,3465,UA,United Air Lines Inc.,UA,United Air Lines Inc.,11618,EWR,12972,LHR,889,4
970,1,183,1612,UA,United Air Lines Inc.,UA,United Air Lines Inc.,11292,DEN,16217,YUL,889,4
971,1,253,3869,UA,United Air Lines Inc.,UA,United Air Lines Inc.,11760,FRA,11618,EWR,889,4
972,1,245,3480,UA,United Air Lines Inc.,UA,United Air Lines Inc.,11760,FRA,10581,BGR,889,4
973,1,109,3953,UA,United Air Lines Inc.,UA,United Air Lines Inc.,12972,LHR,13930,ORD,889,4
978,1,141,4160,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10752,BRU,13930,ORD,889,4
998,1,5,5668,VJT,VistaJet Limited,VJT,VistaJet Limited,12892,LAX,12900,LBG,788,4
1001,1,5,5181,VJT,VistaJet Limited,VJT,VistaJet Limited,12892,LAX,11435,DUB,788,4
1003,1,5,5304,VJT,VistaJet Limited,VJT,VistaJet Limited,14771,SFO,10750,BRS,788,4
1004,1,5,4188,VJT,VistaJet Limited,VJT,VistaJet Limited,14771,SFO,14228,PPT,788,4
1005,1,3,4389,VJT,VistaJet Limited,VJT,VistaJet Limited,12173,HNL,10244,AKL,788,4
1006,1,5,2730,VJT,VistaJet Limited,VJT,VistaJet Limited,12173,HNL,14228,PPT,788,4
1008,1,1,446,VJT,VistaJet Limited,VJT,VistaJet Limited,10721,BOS,16271,YYZ,788,4
1015,1,3,5236,VJT,VistaJet Limited,VJT,VistaJet Limited,12026,GVA,13547,MWL,788,4
1017,1,3,3497,VJT,VistaJet Limited,VJT,VistaJet Limited,12026,GVA,10581,BGR,788,4
1020,1,1,453,VJT,VistaJet Limited,VJT,VistaJet Limited,13303,MIA,11868,GCM,788,4
1023,1,3,4878,VJT,VistaJet Limited,VJT,VistaJet Limited,16321,ZRH,13898,OPF,788,4
1025,1,5,5066,VJT,VistaJet Limited,VJT,VistaJet Limited,15092,SYD,12173,HNL,788,4
1026,1,5,9858,VJT,VistaJet Limited,VJT,VistaJet Limited,15092,SYD,12197,HPN,788,4
1028,1,5,7146,VJT,VistaJet Limited,VJT,VistaJet Limited,10423,AUS,15258,TLV,788,4
1030,1,1,3415,VJT,VistaJet Limited,VJT,VistaJet Limited,14869,SLC,10711,BOG,788,4
1031,1,9,5459,VJT,VistaJet Limited,VJT,VistaJet Limited,15018,STN,12892,LAX,788,4
1032,1,9,5405,VJT,VistaJet Limited,VJT,VistaJet Limited,14262,PSP,15018,STN,788,4
1033,1,1,346,VJT,VistaJet Limited,VJT,VistaJet Limited,16271,YYZ,15167,TEB,788,4
1036,1,1,3473,VJT,VistaJet Limited,VJT,VistaJet Limited,15167,TEB,15018,STN,788,4
1037,1,5,783,VJT,VistaJet Limited,VJT,VistaJet Limited,15167,TEB,10521,BDA,788,4
1039,1,1,4220,VJT,VistaJet Limited,VJT,VistaJet Limited,15167,TEB,14555,RMI,788,4
1041,1,9,3477,VJT,VistaJet Limited,VJT,VistaJet Limited,15167,TEB,10730,BQH,788,4
1042,1,3,3777,VJT,VistaJet Limited,VJT,VistaJet Limited,15167,TEB,10970,CGN,788,4
1043,1,1,5089,VJT,VistaJet Limited,VJT,VistaJet Limited,15167,TEB,14196,POA,788,4
1044,1,1,3996,VJT,VistaJet Limited,VJT,VistaJet Limited,15167,TEB,13625,NCE,788,4
1046,1,1,7081,VJT,VistaJet Limited,VJT,VistaJet Limited,12264,IAD,16531,AZI,788,4
1048,1,9,1397,VJT,VistaJet Limited,VJT,VistaJet Limited,13898,OPF,16217,YUL,788,4
1052,1,5,4925,VJT,VistaJet Limited,VJT,VistaJet Limited,13898,OPF,13560,MXP,788,4
1056,1,1,4351,VJT,VistaJet Limited,VJT,VistaJet Limited,13094,LTN,15030,SUA,788,4
1057,1,3,3841,VJT,VistaJet Limited,VJT,VistaJet Limited,13094,LTN,11066,CMH,788,4
1061,1,1,2446,VJT,VistaJet Limited,VJT,VistaJet Limited,10312,ANU,11298,DFW,788,4
1062,1,7,5612,VJT,VistaJet Limited,VJT,VistaJet Limited,12900,LBG,14262,PSP,788,4
1065,1,1,3611,VJT,VistaJet Limited,VJT,VistaJet Limited,12900,LBG,12197,HPN,788,4
1067,1,1,5518,VJT,VistaJet Limited,VJT,VistaJet Limited,13602,NAN,12892,LAX,788,4
1068,1,1,5813,VJT,VistaJet Limited,VJT,VistaJet Limited,14027,PBI,10394,ATH,788,4
1069,1,1,6861,VJT,VistaJet Limited,VJT,VistaJet Limited,16531,AZI,15167,TEB,788,4
1070,1,3,7081,VJT,VistaJet Limited,VJT,VistaJet Limited,16531,AZI,12264,IAD,788,4
1072,1,3,4099,VJT,VistaJet Limited,VJT,VistaJet Limited,11064,CMF,12264,IAD,788,4
1073,1,7,190,VJT,VistaJet Limited,VJT,VistaJet Limited,15260,TMB,13605,NAS,788,4
1077,1,3,5908,VJT,VistaJet Limited,VJT,VistaJet Limited,13765,NUE,12892,LAX,788,4
1080,1,3,4897,VJT,VistaJet Limited,VJT,VistaJet Limited,14686,SAW,14307,PVD,788,4
1084,1,3,5352,VJT,VistaJet Limited,VJT,VistaJet Limited,14831,SJC,13094,LTN,788,4
1085,1,3,5670,VJT,VistaJet Limited,VJT,VistaJet Limited,14831,SJC,11945,GMP,788,4
1086,1,9,3884,VJT,VistaJet Limited,VJT,VistaJet Limited,14831,SJC,10312,ANU,788,4
1088,1,5,5190,VJT,VistaJet Limited,VJT,VistaJet Limited,14831,SJC,12169,HND,788,4
1091,1,1,3138,VJT,VistaJet Limited,VJT,VistaJet Limited,13051,LPL,10540,BED,788,4
1092,1,3,4427,VJT,VistaJet Limited,VJT,VistaJet Limited,13359,MLA,10540,BED,788,4
1094,1,1,2198,VJT,VistaJet Limited,VJT,VistaJet Limited,12990,LIR,15167,TEB,788,4
1097,1,11,5886,VJT,VistaJet Limited,VJT,VistaJet Limited,13133,LXR,15167,TEB,788,4
1098,1,3,6109,VJT,VistaJet Limited,VJT,VistaJet Limited,13133,LXR,12264,IAD,788,4
1100,1,1,3977,VJT,VistaJet Limited,VJT,VistaJet Limited,11700,FLR,10721,BOS,788,4
1102,1,11,3337,VJT,VistaJet Limited,VJT,VistaJet Limited,11208,CWL,15167,TEB,788,4
1103,1,5,3841,VJT,VistaJet Limited,VJT,VistaJet Limited,11066,CMH,13094,LTN,788,4
1107,1,3,578,VJT,VistaJet Limited,VJT,VistaJet Limited,14153,PLS,13303,MIA,788,4
1109,1,5,1685,VJT,VistaJet Limited,VJT,VistaJet Limited,14153,PLS,15447,UGN,788,4
1110,1,11,1403,VJT,VistaJet Limited,VJT,VistaJet Limited,14153,PLS,11066,CMH,788,4
1111,1,5,5455,VJT,VistaJet Limited,VJT,VistaJet Limited,11628,FAB,12892,LAX,788,4
1112,1,1,3256,VJT,VistaJet Limited,VJT,VistaJet Limited,11628,FAB,10721,BOS,788,4
1113,1,7,4414,VJT,VistaJet Limited,VJT,VistaJet Limited,11628,FAB,13303,MIA,788,4
1114,1,1,340,VJT,VistaJet Limited,VJT,VistaJet Limited,13936,ORL,13605,NAS,788,4
1115,1,3,3255,VJT,VistaJet Limited,VJT,VistaJet Limited,10540,BED,13047,LPA,788,4
1116,1,1,3138,VJT,VistaJet Limited,VJT,VistaJet Limited,10540,BED,13051,LPL,788,4
1120,1,3,3882,VJT,VistaJet Limited,VJT,VistaJet Limited,15084,SXM,10559,BFI,788,4
1121,1,9,3777,VJT,VistaJet Limited,VJT,VistaJet Limited,15084,SXM,14831,SJC,788,4
1125,1,5,7430,VJT,VistaJet Limited,VJT,VistaJet Limited,15258,TLV,14831,SJC,788,4
1128,1,5,4188,VJT,VistaJet Limited,VJT,VistaJet Limited,14228,PPT,14771,SFO,788,4
1129,1,7,1102,VJT,VistaJet Limited,VJT,VistaJet Limited,10486,BAQ,11697,FLL,788,4
1131,1,3,3611,VJT,VistaJet Limited,VJT,VistaJet Limited,12197,HPN,12900,LBG,788,4
1133,1,5,3193,VJT,VistaJet Limited,VJT,VistaJet Limited,11435,DUB,11618,EWR,788,4
1134,1,3,4637,VJT,VistaJet Limited,VJT,VistaJet Limited,11435,DUB,10423,AUS,788,4
1136,1,3,6764,VJT,VistaJet Limited,VJT,VistaJet Limited,10415,AUH,10529,BDL,788,4
1137,1,5,5174,VJT,VistaJet Limited,VJT,VistaJet Limited,13156,MAD,14683,SAT,788,4
1141,1,3,2765,VJT,VistaJet Limited,VJT,VistaJet Limited,13605,NAS,14771,SFO,788,4
1142,1,3,186,VJT,VistaJet Limited,VJT,VistaJet Limited,13605,NAS,13898,OPF,788,4
1145,1,5,4357,VJT,VistaJet Limited,VJT,VistaJet Limited,14664,RZE,12197,HPN,788,4
1160,1,91,473,B6,JetBlue Airways,B6,JetBlue Airways,11868,GCM,11697,FLL,694,4
1163,1,87,720,B6,JetBlue Airways,B6,JetBlue Airways,11697,FLL,14012,PAP,694,4
1166,1,157,241,B6,JetBlue Airways,B6,JetBlue Airways,14843,SJU,14739,SDQ,694,4
1168,1,123,1458,B6,JetBlue Airways,B6,JetBlue Airways,11618,EWR,14207,POP,699,4
1169,1,181,720,B6,JetBlue Airways,B6,JetBlue Airways,14012,PAP,11697,FLL,699,4
1174,1,157,255,B6,JetBlue Airways,B6,JetBlue Airways,12073,HAV,11697,FLL,699,4
1178,1,163,762,B6,JetBlue Airways,B6,JetBlue Airways,15013,STI,11697,FLL,699,4
1179,1,181,1546,B6,JetBlue Airways,B6,JetBlue Airways,11032,CUN,11618,EWR,699,4
1180,1,157,550,B6,JetBlue Airways,B6,JetBlue Airways,11032,CUN,15304,TPA,699,4
1181,1,187,1137,B6,JetBlue Airways,B6,JetBlue Airways,14838,SJO,11697,FLL,699,4
1182,1,139,1941,B6,JetBlue Airways,B6,JetBlue Airways,11697,FLL,12051,GYE,699,4
1183,1,95,255,B6,JetBlue Airways,B6,JetBlue Airways,11697,FLL,12073,HAV,699,4
1184,1,193,1137,B6,JetBlue Airways,B6,JetBlue Airways,11697,FLL,14838,SJO,699,4
1186,1,25,1458,B6,JetBlue Airways,B6,JetBlue Airways,14207,POP,11618,EWR,699,4
1188,1,133,2059,B6,JetBlue Airways,B6,JetBlue Airways,12478,JFK,12010,GUA,699,4
1190,1,129,1538,B6,JetBlue Airways,B6,JetBlue Airways,12478,JFK,11868,GCM,699,4
1192,1,121,1009,B6,JetBlue Airways,B6,JetBlue Airways,13204,MCO,14739,SDQ,699,4
1195,1,87,586,B6,JetBlue Airways,B6,JetBlue Airways,12693,KIN,13303,MIA,678,4
1196,1,137,1522,B6,JetBlue Airways,B6,JetBlue Airways,14012,PAP,12478,JFK,721,4
1198,1,89,1681,B6,JetBlue Airways,B6,JetBlue Airways,15084,SXM,12478,JFK,721,4
1203,1,189,2204,B6,JetBlue Airways,B6,JetBlue Airways,14838,SJO,12478,JFK,721,4
1205,1,175,2132,B6,JetBlue Airways,B6,JetBlue Airways,10575,BGI,10721,BOS,721,4
1207,1,133,1522,B6,JetBlue Airways,B6,JetBlue Airways,12478,JFK,14012,PAP,721,4
1208,1,51,1681,B6,JetBlue Airways,B6,JetBlue Airways,12478,JFK,15084,SXM,721,4
1210,1,177,1951,B6,JetBlue Airways,B6,JetBlue Airways,12478,JFK,10411,AUA,721,4
1213,1,153,2204,B6,JetBlue Airways,B6,JetBlue Airways,12478,JFK,14210,POS,721,4
1214,1,9,5441,CRV,Acropolis Aviation Ltd.,CRV,Acropolis Aviation Ltd.,13094,LTN,12892,LAX,698,3
1216,1,99,1281,5D,Aerolitoral,5D,Aerolitoral,13204,MCO,13252,MEX,678,4
1219,1,45,730,5D,Aerolitoral,5D,Aerolitoral,14683,SAT,15584,VER,678,4
1221,1,151,739,AM,Aeromexico,AM,Aeromexico,12889,LAS,11187,CUU,614,4
1222,1,1,3931,CAZ,CAT Aviation,CAZ,CAT Aviation,12478,JFK,16321,ZRH,775,4
1223,1,1,3931,CAZ,CAT Aviation,CAZ,CAT Aviation,16321,ZRH,12478,JFK,775,4
1226,1,1,3753,CAZ,CAT Aviation,CAZ,CAT Aviation,10540,BED,16321,ZRH,775,4
1233,1,179,2319,TA,Taca International Airlines,TA,Taca International Airlines,12892,LAX,14677,SAL,699,4
1254,1,167,1117,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,13303,MIA,14838,SJO,694,4
1257,1,63,1145,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,14677,SAL,13204,MCO,694,4
1258,1,29,1327,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,11066,CMH,11032,CUN,694,4
1259,1,71,1189,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,11292,DEN,14832,SJD,694,4
1260,1,67,1287,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,12339,IND,11032,CUN,694,4
1261,1,177,1434,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,11032,CUN,11042,CLE,694,4
1263,1,13,1660,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,11032,CUN,10529,BDL,694,4
1266,1,165,1189,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,14832,SJD,11292,DEN,694,4
1267,1,131,1064,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,13204,MCO,14293,PUJ,694,4
1268,1,35,1145,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,13204,MCO,14677,SAL,694,4
1270,1,55,333,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,13605,NAS,13204,MCO,694,4
1274,1,199,155,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,14843,SJU,14293,PUJ,699,4
1277,1,109,1237,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,15016,STL,11032,CUN,722,4
1278,1,137,241,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,14739,SDQ,14843,SJU,722,4
1297,1,5,4884,0Q,Flying Service N.V.,0Q,Flying Service N.V.,13303,MIA,16321,ZRH,775,4
1299,1,1,4841,15Q,Air Alsie A/S,15Q,Air Alsie A/S,10357,ARN,11292,DEN,775,4
1301,1,5,3354,15Q,Air Alsie A/S,15Q,Air Alsie A/S,11618,EWR,13165,MAN,775,4
1302,1,5,3934,15Q,Air Alsie A/S,15Q,Air Alsie A/S,16321,ZRH,15167,TEB,775,4
1303,1,5,3354,15Q,Air Alsie A/S,15Q,Air Alsie A/S,13165,MAN,11618,EWR,775,4
1304,1,3,3726,15Q,Air Alsie A/S,15Q,Air Alsie A/S,15167,TEB,10669,BLL,775,4
1305,1,3,4373,15Q,Air Alsie A/S,15Q,Air Alsie A/S,15167,TEB,10790,BUD,775,4
1306,1,1,3901,15Q,Air Alsie A/S,15Q,Air Alsie A/S,14166,PMI,12197,HPN,775,4
1307,1,1,4771,15Q,Air Alsie A/S,15Q,Air Alsie A/S,14027,PBI,11966,GOT,775,4
1309,1,3,4853,15Q,Air Alsie A/S,15Q,Air Alsie A/S,13625,NCE,14027,PBI,775,4
1311,1,3,3726,15Q,Air Alsie A/S,15Q,Air Alsie A/S,10669,BLL,15167,TEB,775,4
1312,1,1,3832,15Q,Air Alsie A/S,15Q,Air Alsie A/S,12197,HPN,11118,CPH,775,4
1313,1,3,4373,15Q,Air Alsie A/S,15Q,Air Alsie A/S,10790,BUD,15167,TEB,775,4
1317,1,3,3589,15Q,Air Alsie A/S,15Q,Air Alsie A/S,11728,FOK,10292,AMS,682,4
1318,1,1,3807,15Q,Air Alsie A/S,15Q,Air Alsie A/S,13625,NCE,10721,BOS,682,4
1319,1,5,1224,15Q,Air Alsie A/S,15Q,Air Alsie A/S,15084,SXM,13303,MIA,682,4
1320,1,1,5345,15Q,Air Alsie A/S,15Q,Air Alsie A/S,12892,LAX,13952,OSL,725,4
1321,1,1,5345,15Q,Air Alsie A/S,15Q,Air Alsie A/S,13952,OSL,12892,LAX,725,4
1323,1,1,357,15Q,Air Alsie A/S,15Q,Air Alsie A/S,16271,YYZ,12953,LGA,725,4
1325,1,1,4927,15Q,Air Alsie A/S,15Q,Air Alsie A/S,14781,SGD,11503,EGE,725,4
1329,1,1,1315,15Q,Air Alsie A/S,15Q,Air Alsie A/S,11292,DEN,16271,YYZ,725,4
1332,1,3,6116,15Q,Air Alsie A/S,15Q,Air Alsie A/S,14679,SAN,13625,NCE,725,4
1334,1,1,5483,1HQ,International Jet Management GmbH,1HQ,International Jet Management GmbH,11628,FAB,14679,SAN,667,4
1337,1,9,1146,1HQ,International Jet Management GmbH,1HQ,International Jet Management GmbH,13289,MHH,10721,BOS,775,4
1338,1,3,3363,1HQ,International Jet Management GmbH,1HQ,International Jet Management GmbH,15167,TEB,10750,BRS,775,4
1341,1,3,4117,1HQ,International Jet Management GmbH,1HQ,International Jet Management GmbH,11000,CIA,10540,BED,775,4
1342,1,5,3629,1HQ,International Jet Management GmbH,1HQ,International Jet Management GmbH,14463,RBA,12478,JFK,775,4
1343,1,1,1148,1HQ,International Jet Management GmbH,1HQ,International Jet Management GmbH,10540,BED,13289,MHH,775,4
